Name,Type,Set,SetNo,Color,SubType
Rare Fossil,Trainer,Darkness Ablaze,167,0,Item
Pokmon Breeders Nurturing,Trainer,Darkness Ablaze,166,0,Supporter
Piers,Trainer,Darkness Ablaze,165,0,Supporter
Old PC,Trainer,Darkness Ablaze,164,0,Item
Kabu,Trainer,Darkness Ablaze,163,0,Supporter
Glimwood Tangle,Trainer,Darkness Ablaze,162,0,Stadium
Familiar Bell,Trainer,Darkness Ablaze,161,0,Item
Cape of Toughness,Trainer,Darkness Ablaze,160,0,Pokmon Tool
Bird Keeper,Trainer,Darkness Ablaze,159,0,Supporter
Billowing Smoke,Trainer,Darkness Ablaze,158,0,Pokmon Tool
Big Parasol,Trainer,Darkness Ablaze,157,0,Pokmon Tool
Corviknight,Pokmon,Darkness Ablaze,156,{C},0
Corvisquire,Pokmon,Darkness Ablaze,155,{C},0
Rookidee,Pokmon,Darkness Ablaze,154,{C},0
Greedent,Pokmon,Darkness Ablaze,153,{C},0
Skwovet,Pokmon,Darkness Ablaze,152,{C},0
Fletchling,Pokmon,Darkness Ablaze,151,{C},0
Bunnelby,Pokmon,Darkness Ablaze,150,{C},0
Swanna,Pokmon,Darkness Ablaze,149,{C},0
Ducklett,Pokmon,Darkness Ablaze,148,{C},0
Staraptor,Pokmon,Darkness Ablaze,147,{C},0
Staravia,Pokmon,Darkness Ablaze,146,{C},0
Starly,Pokmon,Darkness Ablaze,145,{C},0
Salamence VMAX,Pokmon,Darkness Ablaze,144,{C},0
Salamence V,Pokmon,Darkness Ablaze,143,{C},0
Delcatty,Pokmon,Darkness Ablaze,142,{C},0
Skitty,Pokmon,Darkness Ablaze,141,{C},0
Lugia,Pokmon,Darkness Ablaze,140,{C},0
Ursaring,Pokmon,Darkness Ablaze,139,{C},0
Teddiursa,Pokmon,Darkness Ablaze,138,{C},0
Dunsparce,Pokmon,Darkness Ablaze,137,{C},0
Furret,Pokmon,Darkness Ablaze,136,{C},0
Sentret,Pokmon,Darkness Ablaze,135,{C},0
Tauros,Pokmon,Darkness Ablaze,134,{C},0
Kangaskhan,Pokmon,Darkness Ablaze,133,{C},0
Copperajah,Pokmon,Darkness Ablaze,132,{M},0
Cufant,Pokmon,Darkness Ablaze,131,{M},0
Melmetal,Pokmon,Darkness Ablaze,130,{M},0
Meltan,Pokmon,Darkness Ablaze,129,{M},0
Galarian Stunfisk V,Pokmon,Darkness Ablaze,128,{M},0
Klinklang,Pokmon,Darkness Ablaze,127,{M},0
Klang,Pokmon,Darkness Ablaze,126,{M},0
Klink,Pokmon,Darkness Ablaze,125,{M},0
Escavalier,Pokmon,Darkness Ablaze,124,{M},0
Aggron,Pokmon,Darkness Ablaze,123,{M},0
Lairon,Pokmon,Darkness Ablaze,122,{M},0
Aron,Pokmon,Darkness Ablaze,121,{M},0
Skarmory,Pokmon,Darkness Ablaze,120,{M},0
Scizor VMAX,Pokmon,Darkness Ablaze,119,{M},0
Scizor V,Pokmon,Darkness Ablaze,118,{M},0
Eternatus VMAX,Pokmon,Darkness Ablaze,117,{D},0
Eternatus V,Pokmon,Darkness Ablaze,116,{D},0
Grimmsnarl VMAX,Pokmon,Darkness Ablaze,115,{D},0
Grimmsnarl V,Pokmon,Darkness Ablaze,114,{D},0
Thievul,Pokmon,Darkness Ablaze,113,{D},0
Nickit,Pokmon,Darkness Ablaze,112,{D},0
Hoopa,Pokmon,Darkness Ablaze,111,{D},0
Hydreigon,Pokmon,Darkness Ablaze,110,{D},0
Zweilous,Pokmon,Darkness Ablaze,109,{D},0
Deino,Pokmon,Darkness Ablaze,108,{D},0
Liepard,Pokmon,Darkness Ablaze,107,{D},0
Purrloin,Pokmon,Darkness Ablaze,106,{D},0
Darkrai,Pokmon,Darkness Ablaze,105,{D},0
Crobat V,Pokmon,Darkness Ablaze,104,{D},0
Ariados,Pokmon,Darkness Ablaze,103,{D},0
Spinarak,Pokmon,Darkness Ablaze,102,{D},0
Muk,Pokmon,Darkness Ablaze,101,{D},0
Grimer,Pokmon,Darkness Ablaze,100,{D},0
Galarian Slowbro V,Pokmon,Darkness Ablaze,99,{D},0
Galarian Sirfetchd,Pokmon,Darkness Ablaze,98,{F},0
Passimian,Pokmon,Darkness Ablaze,97,{F},0
Diggersby,Pokmon,Darkness Ablaze,96,{F},0
Rhyperior V,Pokmon,Darkness Ablaze,95,{F},0
Hippowdon,Pokmon,Darkness Ablaze,94,{F},0
Hippopotas,Pokmon,Darkness Ablaze,93,{F},0
Solrock,Pokmon,Darkness Ablaze,92,{F},0
Flygon,Pokmon,Darkness Ablaze,91,{F},0
Vibrava,Pokmon,Darkness Ablaze,90,{F},0
Trapinch,Pokmon,Darkness Ablaze,89,{F},0
Tyranitar,Pokmon,Darkness Ablaze,88,{F},0
Pupitar,Pokmon,Darkness Ablaze,87,{F},0
Larvitar,Pokmon,Darkness Ablaze,86,{F},0
Dugtrio,Pokmon,Darkness Ablaze,85,{F},0
Diglett,Pokmon,Darkness Ablaze,84,{F},0
Polteageist,Pokmon,Darkness Ablaze,83,{P},0
Sinistea,Pokmon,Darkness Ablaze,82,{P},0
Mimikyu,Pokmon,Darkness Ablaze,81,{P},0
Shiinotic,Pokmon,Darkness Ablaze,80,{P},0
Morelull,Pokmon,Darkness Ablaze,79,{P},0
Dedenne,Pokmon,Darkness Ablaze,78,{P},0
Golurk,Pokmon,Darkness Ablaze,77,{P},0
Golett,Pokmon,Darkness Ablaze,76,{P},0
Gothitelle,Pokmon,Darkness Ablaze,75,{P},0
Gothorita,Pokmon,Darkness Ablaze,74,{P},0
Gothita,Pokmon,Darkness Ablaze,73,{P},0
Lunatone,Pokmon,Darkness Ablaze,72,{P},0
Granbull,Pokmon,Darkness Ablaze,71,{P},0
Snubbull,Pokmon,Darkness Ablaze,70,{P},0
Mew V,Pokmon,Darkness Ablaze,69,{P},0
Wigglytuff,Pokmon,Darkness Ablaze,68,{P},0
Jigglypuff,Pokmon,Darkness Ablaze,67,{P},0
Arctozolt,Pokmon,Darkness Ablaze,66,{L},0
Dracozolt,Pokmon,Darkness Ablaze,65,{L},0
Pincurchin,Pokmon,Darkness Ablaze,64,{L},0
Toxtricity,Pokmon,Darkness Ablaze,63,{L},0
Toxel,Pokmon,Darkness Ablaze,62,{L},0
Tapu Koko,Pokmon,Darkness Ablaze,61,{L},0
Vikavolt V,Pokmon,Darkness Ablaze,60,{L},0
Manectric,Pokmon,Darkness Ablaze,59,{L},0
Electrike,Pokmon,Darkness Ablaze,58,{L},0
Ampharos,Pokmon,Darkness Ablaze,57,{L},0
Flaaffy,Pokmon,Darkness Ablaze,56,{L},0
Mareep,Pokmon,Darkness Ablaze,55,{L},0
Arctovish,Pokmon,Darkness Ablaze,54,{W},0
Dracovish,Pokmon,Darkness Ablaze,53,{W},0
Toxapex,Pokmon,Darkness Ablaze,52,{W},0
Mareanie,Pokmon,Darkness Ablaze,51,{W},0
Wishiwashi,Pokmon,Darkness Ablaze,50,{W},0
Beartic,Pokmon,Darkness Ablaze,49,{W},0
Cubchoo,Pokmon,Darkness Ablaze,48,{W},0
Vanilluxe,Pokmon,Darkness Ablaze,47,{W},0
Vanillish,Pokmon,Darkness Ablaze,46,{W},0
Vanillite,Pokmon,Darkness Ablaze,45,{W},0
Galarian Darmanitan,Pokmon,Darkness Ablaze,44,{W},0
Galarian Darumaka,Pokmon,Darkness Ablaze,43,{W},0
Simipour,Pokmon,Darkness Ablaze,42,{W},0
Eevee,Pokmon,Sword & Shield Promos,42,{C},0
Panpour,Pokmon,Darkness Ablaze,41,{W},0
Flareon,Pokmon,Sword & Shield Promos,41,{R},0
Relicanth,Pokmon,Darkness Ablaze,40,{W},0
Hatenna,Pokmon,Sword & Shield Promos,40,{P},0
Pikachu,Pokmon,Sword & Shield Promos,39,{L},0
Milotic,Pokmon,Darkness Ablaze,39,{W},0
Kangaskhan,Pokmon,Sword & Shield Promos,38,{C},0
Feebas,Pokmon,Darkness Ablaze,38,{W},0
Suicune,Pokmon,Darkness Ablaze,37,{W},0
Hydreigon,Pokmon,Sword & Shield Promos,37,{D},0
Galarian Mr. Rime,Pokmon,Darkness Ablaze,36,{W},0
Arctozolt,Pokmon,Sword & Shield Promos,36,{L},0
Galarian Mr. Mime,Pokmon,Darkness Ablaze,35,{W},0
Decidueye,Pokmon,Sword & Shield Promos,35,{G},0
Centiskorch VMAX,Pokmon,Darkness Ablaze,34,{R},0
Zamazenta,Pokmon,Sword & Shield Promos,34,{M},0
Centiskorch V,Pokmon,Darkness Ablaze,33,{R},0
Zacian,Pokmon,Sword & Shield Promos,33,{M},0
Talonflame,Pokmon,Darkness Ablaze,32,{R},0
Fletchinder,Pokmon,Darkness Ablaze,31,{R},0
Volcarona,Pokmon,Darkness Ablaze,30,{R},0
Larvesta,Pokmon,Darkness Ablaze,29,{R},0
Galarian Darmanitan,Pokmon,Darkness Ablaze,28,{R},0
Simisear,Pokmon,Darkness Ablaze,27,{R},0
Pansear,Pokmon,Darkness Ablaze,26,{R},0
Heatran,Pokmon,Darkness Ablaze,25,{R},0
Blaziken,Pokmon,Darkness Ablaze,24,{R},0
Combusken,Pokmon,Darkness Ablaze,23,{R},0
Torchic,Pokmon,Darkness Ablaze,22,{R},0
Houndoom V,Pokmon,Darkness Ablaze,21,{R},0
Charizard VMAX,Pokmon,Darkness Ablaze,20,{R},0
Charizard V,Pokmon,Darkness Ablaze,19,{R},0
Golisopod,Pokmon,Darkness Ablaze,18,{G},0
Wimpod,Pokmon,Darkness Ablaze,17,{G},0
Tsareena,Pokmon,Darkness Ablaze,16,{G},0
Steenee,Pokmon,Darkness Ablaze,15,{G},0
Bounsweet,Pokmon,Darkness Ablaze,14,{G},0
Decidueye,Pokmon,Darkness Ablaze,13,{G},0
Dartrix,Pokmon,Darkness Ablaze,12,{G},0
Rowlet,Pokmon,Darkness Ablaze,11,{G},0
Accelgor,Pokmon,Darkness Ablaze,10,{G},0
Shelmet,Pokmon,Darkness Ablaze,9,{G},0
Karrablast,Pokmon,Darkness Ablaze,8,{G},0
Simisage,Pokmon,Darkness Ablaze,7,{G},0
Pansage,Pokmon,Darkness Ablaze,6,{G},0
Carnivine,Pokmon,Darkness Ablaze,5,{G},0
Parasect,Pokmon,Darkness Ablaze,4,{G},0
Paras,Pokmon,Darkness Ablaze,3,{G},0
Butterfree VMAX,Pokmon,Darkness Ablaze,2,{G},0
Butterfree V,Pokmon,Darkness Ablaze,1,{G},0
Aipom,Pokmon,Sun & Moon Promos,247,{C},0
Copperajah V,Pokmon,Sword & Shield Promos,30,{M},0
Zamazenta V,Pokmon,Sword & Shield Promos,19,{M},0
Zacian V,Pokmon,Sword & Shield Promos,18,{M},0
Reset Stamp,Trainer,Unified Minds,208,0,Item
Dedenne-GX,Pokmon,Unbroken Bonds,198,{L},0
Pokgear 3.0,Trainer,Unbroken Bonds,184,0,Item
Pokmon Communication,Trainer,Team Up,155,0,Item
Twin Energy,Energy,Rebel Clash,210,0,Item
Tool Scrapper,Trainer,Rebel Clash,209,0,Item
Scoop Up Net,Trainer,Rebel Clash,208,0,Item
Big Charm,Trainer,Rebel Clash,207,0,Pokmon Tool
Galarian Perrserker,Pokmon,Rebel Clash,206,{M},0
Frosmoth,Pokmon,Rebel Clash,205,{W},0
Sonia,Trainer,Rebel Clash,204,0,Supporter
Oleana,Trainer,Rebel Clash,203,0,Supporter
Milo,Trainer,Rebel Clash,202,0,Supporter
Bosss Orders,Trainer,Rebel Clash,201,0,Supporter
Copperajah VMAX,Pokmon,Rebel Clash,200,{M},0
Malamar VMAX,Pokmon,Rebel Clash,199,{D},0
Dragapult VMAX,Pokmon,Rebel Clash,198,{P},0
Toxtricity VMAX,Pokmon,Rebel Clash,197,{L},0
Inteleon VMAX,Pokmon,Rebel Clash,196,{W},0
Cinderace VMAX,Pokmon,Rebel Clash,195,{R},0
Rillaboom VMAX,Pokmon,Rebel Clash,194,{G},0
Sonia,Trainer,Rebel Clash,193,0,Supporter
Oleana,Trainer,Rebel Clash,192,0,Supporter
Milo,Trainer,Rebel Clash,191,0,Supporter
Bosss Orders,Trainer,Rebel Clash,190,0,Supporter
Dubwool V,Pokmon,Rebel Clash,189,{C},0
Copperajah V,Pokmon,Rebel Clash,188,{M},0
Malamar V,Pokmon,Rebel Clash,187,{D},0
Falinks V,Pokmon,Rebel Clash,186,{F},0
Sandaconda V,Pokmon,Rebel Clash,185,{F},0
Dragapult V,Pokmon,Rebel Clash,184,{P},0
Toxtricity V,Pokmon,Rebel Clash,183,{L},0
Boltund V,Pokmon,Rebel Clash,182,{L},0
Inteleon V,Pokmon,Rebel Clash,181,{W},0
Milotic V,Pokmon,Rebel Clash,180,{W},0
Cinderace V,Pokmon,Rebel Clash,179,{R},0
Ninetales V,Pokmon,Rebel Clash,178,{R},0
Eldegoss V,Pokmon,Rebel Clash,177,{G},0
Rillaboom V,Pokmon,Rebel Clash,176,{G},0
Twin Energy,Energy,Rebel Clash,175,{G},0
Speed {L} Energy,Energy,Rebel Clash,174,{G},0
Horror {P} Energy,Energy,Rebel Clash,173,{G},0
Capture Energy,Energy,Rebel Clash,172,{G},0
Turffield Stadium,Trainer,Rebel Clash,171,0,Stadium
Training Court,Trainer,Rebel Clash,170,0,Stadium
Tool Scrapper,Trainer,Rebel Clash,169,0,Item
Sonia,Trainer,Rebel Clash,168,0,Supporter
Skyla,Trainer,Rebel Clash,167,0,Supporter
Scoop Up Net,Trainer,Rebel Clash,166,0,Item
Pok Ball,Trainer,Rebel Clash,165,0,Item
Oleana,Trainer,Rebel Clash,164,0,Supporter
Nugget,Trainer,Rebel Clash,163,0,Item
Milo,Trainer,Rebel Clash,162,0,Supporter
Galar Mine,Trainer,Rebel Clash,161,0,Stadium
Full Heal,Trainer,Rebel Clash,160,0,Item
Dan,Trainer,Rebel Clash,159,0,Supporter
Cursed Shovel,Trainer,Rebel Clash,158,0,Pokmon Tool
Capacious Bucket,Trainer,Rebel Clash,157,0,Item
Burning Scarf,Trainer,Rebel Clash,156,0,Pokmon Tool
Bosss Orders,Trainer,Rebel Clash,155,0,Supporter
Dubwool V,Pokmon,Rebel Clash,154,{C},0
Greedent,Pokmon,Rebel Clash,153,{C},0
Skwovet,Pokmon,Rebel Clash,152,{C},0
Bewear,Pokmon,Rebel Clash,151,{C},0
Stufful,Pokmon,Rebel Clash,150,{C},0
Hawlucha,Pokmon,Rebel Clash,149,{C},0
Diggersby,Pokmon,Rebel Clash,148,{C},0
Bunnelby,Pokmon,Rebel Clash,147,{C},0
Unfezant,Pokmon,Rebel Clash,146,{C},0
Tranquill,Pokmon,Rebel Clash,145,{C},0
Pidove,Pokmon,Rebel Clash,144,{C},0
Chatot,Pokmon,Rebel Clash,143,{C},0
Snorlax,Pokmon,Rebel Clash,142,{C},0
Zamazenta,Pokmon,Rebel Clash,141,{M},0
Zacian,Pokmon,Rebel Clash,140,{M},0
Duraludon,Pokmon,Rebel Clash,139,{M},0
Copperajah VMAX,Pokmon,Rebel Clash,138,{M},0
Copperajah V,Pokmon,Rebel Clash,137,{M},0
Aegislash,Pokmon,Rebel Clash,136,{M},0
Doublade,Pokmon,Rebel Clash,135,{M},0
Honedge,Pokmon,Rebel Clash,134,{M},0
Durant,Pokmon,Rebel Clash,133,{M},0
Probopass,Pokmon,Rebel Clash,132,{M},0
Bronzong,Pokmon,Rebel Clash,131,{M},0
Bronzor,Pokmon,Rebel Clash,130,{M},0
Scizor,Pokmon,Rebel Clash,129,{M},0
Galarian Perrserker,Pokmon,Rebel Clash,128,{M},0
Galarian Meowth,Pokmon,Rebel Clash,127,{M},0
Grimmsnarl,Pokmon,Rebel Clash,126,{D},0
Morgrem,Pokmon,Rebel Clash,125,{D},0
Impidimp,Pokmon,Rebel Clash,124,{D},0
Malamar VMAX,Pokmon,Rebel Clash,123,{D},0
Malamar V,Pokmon,Rebel Clash,122,{D},0
Mandibuzz,Pokmon,Rebel Clash,121,{D},0
Vullaby,Pokmon,Rebel Clash,120,{D},0
Garbodor,Pokmon,Rebel Clash,119,{D},0
Trubbish,Pokmon,Rebel Clash,118,{D},0
Spiritomb,Pokmon,Rebel Clash,117,{D},0
Skuntank,Pokmon,Rebel Clash,116,{D},0
Stunky,Pokmon,Rebel Clash,115,{D},0
Galarian Weezing,Pokmon,Rebel Clash,114,{D},0
Koffing,Pokmon,Rebel Clash,113,{D},0
Stonjourner,Pokmon,Rebel Clash,112,{F},0
Falinks V,Pokmon,Rebel Clash,111,{F},0
Falinks,Pokmon,Rebel Clash,110,{F},0
Sandaconda V,Pokmon,Rebel Clash,109,{F},0
Coalossal,Pokmon,Rebel Clash,108,{F},0
Carkol,Pokmon,Rebel Clash,107,{F},0
Rolycoly,Pokmon,Rebel Clash,106,{F},0
Barbaracle,Pokmon,Rebel Clash,105,{F},0
Binacle,Pokmon,Rebel Clash,104,{F},0
Galarian Runerigus,Pokmon,Rebel Clash,103,{F},0
Galarian Yamask,Pokmon,Rebel Clash,102,{F},0
Whiscash,Pokmon,Rebel Clash,101,{F},0
Barboach,Pokmon,Rebel Clash,100,{F},0
Medicham,Pokmon,Rebel Clash,99,{F},0
Meditite,Pokmon,Rebel Clash,98,{F},0
Nosepass,Pokmon,Rebel Clash,97,{F},0
Galarian Sirfetchd,Pokmon,Rebel Clash,96,{F},0
Galarian Farfetchd,Pokmon,Rebel Clash,95,{F},0
Dragapult VMAX,Pokmon,Rebel Clash,94,{P},0
Dragapult V,Pokmon,Rebel Clash,93,{P},0
Dragapult,Pokmon,Rebel Clash,92,{P},0
Drakloak,Pokmon,Rebel Clash,91,{P},0
Dreepy,Pokmon,Rebel Clash,90,{P},0
Indeedee,Pokmon,Rebel Clash,89,{P},0
Alcremie,Pokmon,Rebel Clash,88,{P},0
Milcery,Pokmon,Rebel Clash,87,{P},0
Hatterene,Pokmon,Rebel Clash,86,{P},0
Hattrem,Pokmon,Rebel Clash,85,{P},0
Hatenna,Pokmon,Rebel Clash,84,{P},0
Palossand,Pokmon,Rebel Clash,83,{P},0
Sandygast,Pokmon,Rebel Clash,82,{P},0
Sigilyph,Pokmon,Rebel Clash,81,{P},0
Galarian Cursola,Pokmon,Rebel Clash,80,{P},0
Galarian Corsola,Pokmon,Rebel Clash,79,{P},0
Xatu,Pokmon,Rebel Clash,78,{P},0
Natu,Pokmon,Rebel Clash,77,{P},0
Clefable,Pokmon,Rebel Clash,76,{P},0
Clefairy,Pokmon,Rebel Clash,75,{P},0
Morpeko,Pokmon,Rebel Clash,74,{L},0
Pincurchin V,Pokmon,Rebel Clash,73,{L},0
Toxtricity VMAX,Pokmon,Rebel Clash,72,{L},0
Toxtricity V,Pokmon,Rebel Clash,71,{L},0
Toxtricity,Pokmon,Rebel Clash,70,{L},0
Toxel,Pokmon,Rebel Clash,69,{L},0
Boltund V,Pokmon,Rebel Clash,68,{L},0
Vikavolt,Pokmon,Rebel Clash,67,{L},0
Charjabug,Pokmon,Rebel Clash,66,{L},0
Heliolisk,Pokmon,Rebel Clash,65,{L},0
Helioptile,Pokmon,Rebel Clash,64,{L},0
Luxray,Pokmon,Rebel Clash,63,{L},0
Luxio,Pokmon,Rebel Clash,62,{L},0
Shinx,Pokmon,Rebel Clash,61,{L},0
Electivire,Pokmon,Rebel Clash,60,{L},0
Electabuzz,Pokmon,Rebel Clash,59,{L},0
Electrode,Pokmon,Rebel Clash,58,{L},0
Voltorb,Pokmon,Rebel Clash,57,{L},0
Eiscue V,Pokmon,Rebel Clash,56,{W},0
Eiscue,Pokmon,Rebel Clash,55,{W},0
Barraskewda,Pokmon,Rebel Clash,54,{W},0
Arrokuda,Pokmon,Rebel Clash,53,{W},0
Cramorant,Pokmon,Rebel Clash,52,{W},0
Inteleon VMAX,Pokmon,Rebel Clash,51,{W},0
Inteleon V,Pokmon,Rebel Clash,50,{W},0
Galarian Darmanitan,Pokmon,Rebel Clash,49,{W},0
Galarian Darumaka,Pokmon,Rebel Clash,48,{W},0
Seismitoad,Pokmon,Rebel Clash,47,{W},0
Palpitoad,Pokmon,Rebel Clash,46,{W},0
Tympole,Pokmon,Rebel Clash,45,{W},0
Milotic V,Pokmon,Rebel Clash,44,{W},0
Pelipper,Pokmon,Rebel Clash,43,{W},0
Wingull,Pokmon,Rebel Clash,42,{W},0
Gyarados,Pokmon,Rebel Clash,41,{W},0
Magikarp,Pokmon,Rebel Clash,40,{W},0
Galarian Mr. Rime,Pokmon,Rebel Clash,39,{W},0
Galarian Mr. Mime,Pokmon,Rebel Clash,38,{W},0
Cinderace VMAX,Pokmon,Rebel Clash,37,{R},0
Cinderace V,Pokmon,Rebel Clash,36,{R},0
Heatmor,Pokmon,Rebel Clash,35,{R},0
Chandelure,Pokmon,Rebel Clash,34,{R},0
Lampent,Pokmon,Rebel Clash,33,{R},0
Litwick,Pokmon,Rebel Clash,32,{R},0
Magmortar,Pokmon,Rebel Clash,31,{R},0
Magmar,Pokmon,Rebel Clash,30,{R},0
Rayquaza,Pokmon,Sword & Shield Promos,29,{C},0
Arcanine,Pokmon,Rebel Clash,29,{R},0
Duraludon,Pokmon,Sword & Shield Promos,28,{M},0
Growlithe,Pokmon,Rebel Clash,28,{R},0
Noctowl,Pokmon,Sword & Shield Promos,27,{C},0
Ninetales V,Pokmon,Rebel Clash,27,{R},0
Mantine,Pokmon,Sword & Shield Promos,26,{W},0
Garbodor,Pokmon,Sword & Shield Promos,25,{D},0
Ninetales,Pokmon,Rebel Clash,26,{R},0
Coalossal,Pokmon,Sword & Shield Promos,24,{F},0
Vulpix,Pokmon,Rebel Clash,25,{R},0
Luxray,Pokmon,Sword & Shield Promos,23,{L},0
Appletun,Pokmon,Rebel Clash,24,{G},0
Flapple,Pokmon,Sword & Shield Promos,22,{G},0
Flapple,Pokmon,Rebel Clash,23,{G},0
Polteageist V,Pokmon,Sword & Shield Promos,21,{P},0
Applin,Pokmon,Rebel Clash,22,{G},0
Pikachu,Pokmon,Sword & Shield Promos,20,{L},0
Applin,Pokmon,Rebel Clash,21,{G},0
Eldegoss V,Pokmon,Rebel Clash,20,{G},0
Rillaboom VMAX,Pokmon,Rebel Clash,19,{G},0
Rillaboom V,Pokmon,Rebel Clash,18,{G},0
Grubbin,Pokmon,Rebel Clash,17,{G},0
Trevenant,Pokmon,Rebel Clash,16,{G},0
Phantump,Pokmon,Rebel Clash,15,{G},0
Abomasnow,Pokmon,Rebel Clash,14,{G},0
Snover,Pokmon,Rebel Clash,13,{G},0
Masquerain,Pokmon,Rebel Clash,12,{G},0
Surskit,Pokmon,Rebel Clash,11,{G},0
Ludicolo,Pokmon,Rebel Clash,10,{G},0
Lombre,Pokmon,Rebel Clash,9,{G},0
Lotad,Pokmon,Rebel Clash,8,{G},0
Heracross,Pokmon,Rebel Clash,7,{G},0
Shuckle,Pokmon,Rebel Clash,6,{G},0
Scyther,Pokmon,Rebel Clash,5,{G},0
Butterfree,Pokmon,Rebel Clash,4,{G},0
Metapod,Pokmon,Rebel Clash,3,{G},0
Caterpie,Pokmon,Rebel Clash,2,{G},0
Snorlax,Pokmon,Sword & Shield Promos,32,{C},0
Morpeko,Pokmon,Sword & Shield Promos,31,{L},0
Regigigas,Pokmon,Sun & Moon Promos,246,{C},0
Eevee-GX,Pokmon,Sun & Moon Promos,245,{C},0
Umbreon & Darkrai-GX,Pokmon,Sun & Moon Promos,244,{D},0
Espeon & Deoxys-GX,Pokmon,Sun & Moon Promos,243,{P},0
Carracosta-GX,Pokmon,Sun & Moon Promos,242,{F},0
Glaceon,Pokmon,Sun & Moon Promos,241,{W},0
Leafeon,Pokmon,Sun & Moon Promos,240,{G},0
Toxtricity V,Pokmon,Sword & Shield Promos,17,{L},0
Inteleon V,Pokmon,Sword & Shield Promos,16,{W},0
Cinderace V,Pokmon,Sword & Shield Promos,15,{R},0
Rillaboom V,Pokmon,Sword & Shield Promos,14,{G},0
Quick Ball,Trainer,Sword & Shield,217,0,Item
Ordinary Rod,Trainer,Sword & Shield,216,0,Item
Metal Saucer,Trainer,Sword & Shield,215,0,Item
Air Balloon,Trainer,Sword & Shield,214,0,Pokmon Tool
Zamazenta V,Pokmon,Sword & Shield,213,{M},0
Zacian V,Pokmon,Sword & Shield,212,{M},0
Team Yell Grunt,Trainer,Sword & Shield,211,0,Supporter
Professors Research,Trainer,Sword & Shield,210,0,Supporter
Marnie,Trainer,Sword & Shield,209,0,Supporter
Bede,Trainer,Sword & Shield,208,0,Supporter
Snorlax VMAX,Pokmon,Sword & Shield,207,{C},0
Stonjourner VMAX,Pokmon,Sword & Shield,206,{F},0
Morpeko VMAX,Pokmon,Sword & Shield,205,{L},0
Lapras VMAX,Pokmon,Sword & Shield,204,{W},0
Team Yell Grunt,Trainer,Sword & Shield,203,0,Supporter
Professors Research,Trainer,Sword & Shield,202,0,Supporter
Marnie,Trainer,Sword & Shield,201,0,Supporter
Bede,Trainer,Sword & Shield,200,0,Supporter
Cramorant V,Pokmon,Sword & Shield,199,{C},0
Snorlax V,Pokmon,Sword & Shield,198,{C},0
Zamazenta V,Pokmon,Sword & Shield,197,{M},0
Zacian V,Pokmon,Sword & Shield,196,{M},0
Sableye V,Pokmon,Sword & Shield,195,{D},0
Stonjourner V,Pokmon,Sword & Shield,194,{F},0
Indeedee V,Pokmon,Sword & Shield,193,{P},0
Wobbuffet V,Pokmon,Sword & Shield,192,{P},0
Morpeko V,Pokmon,Sword & Shield,191,{L},0
Lapras V,Pokmon,Sword & Shield,190,{W},0
Torkoal V,Pokmon,Sword & Shield,189,{R},0
Dhelmise V,Pokmon,Sword & Shield,188,{G},0
Aurora Energy,Energy,Sword & Shield,187,{G},0
Vitality Band,Trainer,Sword & Shield,186,0,Pokmon Tool
Team Yell Grunt,Trainer,Sword & Shield,185,0,Supporter
Switch,Trainer,Sword & Shield,184,0,Item
Sitrus Berry,Trainer,Sword & Shield,183,0,Pokmon Tool
Rotom Bike,Trainer,Sword & Shield,182,0,Item
Rare Candy,Trainer,Sword & Shield,181,0,Item
Quick Ball,Trainer,Sword & Shield,180,0,Item
Professors Research,Trainer,Sword & Shield,179,0,Supporter
Potion,Trainer,Sword & Shield,178,0,Item
Pokmon Center Lady,Trainer,Sword & Shield,177,0,Supporter
Pokmon Catcher,Trainer,Sword & Shield,176,0,Item
Pokgear 3.0,Trainer,Sword & Shield,175,0,Item
Pok Kid,Trainer,Sword & Shield,174,0,Supporter
Pal Pad,Trainer,Sword & Shield,173,0,Item
Ordinary Rod,Trainer,Sword & Shield,172,0,Item
Metal Saucer,Trainer,Sword & Shield,171,0,Item
Marnie,Trainer,Sword & Shield,170,0,Supporter
Lum Berry,Trainer,Sword & Shield,169,0,Pokmon Tool
Lucky Egg,Trainer,Sword & Shield,168,0,Pokmon Tool
Hyper Potion,Trainer,Sword & Shield,167,0,Item
Hop,Trainer,Sword & Shield,166,0,Supporter
Great Ball,Trainer,Sword & Shield,165,0,Item
Evolution Incense,Trainer,Sword & Shield,164,0,Item
Energy Switch,Trainer,Sword & Shield,163,0,Item
Energy Search,Trainer,Sword & Shield,162,0,Item
Energy Retrieval,Trainer,Sword & Shield,161,0,Item
Crushing Hammer,Trainer,Sword & Shield,160,0,Item
Big Charm,Trainer,Sword & Shield,159,0,Pokmon Tool
Bede,Trainer,Sword & Shield,158,0,Supporter
Air Balloon,Trainer,Sword & Shield,157,0,Pokmon Tool
Cramorant V,Pokmon,Sword & Shield,156,{C},0
Dubwool,Pokmon,Sword & Shield,155,{C},0
Wooloo,Pokmon,Sword & Shield,154,{C},0
Wooloo,Pokmon,Sword & Shield,153,{C},0
Corvisquire,Pokmon,Sword & Shield,152,{C},0
Rookidee,Pokmon,Sword & Shield,151,{C},0
Drampa,Pokmon,Sword & Shield,150,{C},0
Oranguru,Pokmon,Sword & Shield,149,{C},0
